,PropertyName,ZIPCode,Filter_Installed,Outdoor
2607,Rockaway Beach Boardwalk,11694.0,False,False
2608,Rockaway Beach Boardwalk,11693.0,False,False
2609,Rockaway Beach,11694.0,False,False
2610,St. Michael's Playground,11377.0,False,True
2611,St. Michael's Playground,11377.0,False,True
2612,St. Michael's Playground,11377.0,False,True
2613,St. Michael's Playground,11377.0,False,True
2614,St. Michael's Playground,11377.0,False,True
2615,Woodside Memorial Triangle,11377.0,False,True
2616,Big Bush Playground,11377.0,False,True
2617,Big Bush Playground,11377.0,False,True
2618,Big Bush Playground,11377.0,False,True
2619,Big Bush Playground,11377.0,False,True
2620,Nathan Weidenbaum Playground,11377.0,False,True
2621,Nathan Weidenbaum Playground,11377.0,False,True
2622,MacDonald Park,11375.0,True,True
2623,Maple Playground,11355.0,False,True
2624,Queens Valley Playground,11367.0,False,True
2625,Whitey Ford Field,11102.0,False,True
2626,Whitey Ford Field,11102.0,False,True
2627,Whitey Ford Field,11102.0,False,True
2628,Dutch Kills Playground,11106.0,False,True
2629,Rockaway Freeway,11693.0,False,True
2630,Dr. Charles R. Drew Park,11436.0,False,True
2631,Dr. Charles R. Drew Park,11436.0,False,True
2632,Dr. Charles R. Drew Park,11436.0,False,True
2633,Playground One Forty,11436.0,False,True
2634,Hoover - Manton Playgrounds,11435.0,False,True
2635,Hoover - Manton Playgrounds,11435.0,False,True
2636,Hoover - Manton Playgrounds,11435.0,False,True
2637,Hoover - Manton Playgrounds,11435.0,False,True
2638,Farm Playground,11365.0,True,True
2639,Farm Playground,11365.0,False,True
2640,Farm Playground,11365.0,False,True
2641,Westbourne Playground,11691.0,False,True
2642,"""Uncle"" Vito F. Maranzano Glendale Playground",11385.0,False,True
2643,Starr Playground,11385.0,False,True
2644,Starr Playground,11385.0,False,True
2645,Utopia Playground,11365.0,True,True
2646,Utopia Playground,11365.0,False,True
2647,Utopia Playground,11365.0,False,True
2648,Paul Raimonda Playground,11105.0,False,True
2649,Paul Raimonda Playground,11105.0,False,True
2650,Holy Cow Playground,11365.0,False,True
2651,Kissena Corridor Park,11365.0,False,True
2652,Kissena Corridor Park,11365.0,False,True
2653,Kissena Corridor Park,11365.0,False,True
2655,Kissena Corridor Park,11365.0,False,True
2656,Kissena Corridor Park,11365.0,False,True
2657,Kissena Corridor Park,11355.0,True,True
2658,Kissena Corridor Park,11355.0,True,True
2659,Kissena Corridor Park,11355.0,False,True
2660,Kissena Corridor Park,11355.0,False,True
2661,Kissena Corridor Park,11355.0,False,True
2662,Kissena Corridor Park,11355.0,True,True
2663,Kissena Corridor Park,11355.0,False,True
2664,Kissena Corridor Park,11355.0,False,True
2665,Kissena Corridor Park,11355.0,False,True
2666,Evergreen Park,11385.0,False,True
2667,Evergreen Park,11385.0,False,True
2668,Evergreen Park,11385.0,False,True
2669,Travers Park,11372.0,False,True
2670,Travers Park,11372.0,True,True
2671,Travers Park,11372.0,False,True
2672,Travers Park,11372.0,False,True
2673,Ehrenreich-Austin Playground,11375.0,False,True
2674,Ehrenreich-Austin Playground,11375.0,False,True
2675,Ehrenreich-Austin Playground,11375.0,False,True
2676,Ehrenreich-Austin Playground,11375.0,False,True
2677,Mafera Park,11385.0,False,True
2678,Mafera Park,11385.0,False,True
2679,Mafera Park,11385.0,False,True
2680,Mafera Park,11385.0,False,True
2681,Mafera Park,11385.0,False,True
2682,Mafera Park,11385.0,False,True
2683,Mafera Park,11385.0,False,True
2684,Mafera Park,11385.0,False,True
2685,Mafera Park,11385.0,False,True
2686,The Painter's Playground,11374.0,False,True
2687,The Painter's Playground,11374.0,False,True
2688,The Painter's Playground,11374.0,False,True
2689,The Painter's Playground,11374.0,False,True
2690,Delphin H. Greene Playground,11411.0,False,True
2691,Delphin H. Greene Playground,11411.0,False,True
2692,Bowne Playground,11355.0,False,True
2693,Bowne Playground,11355.0,False,True
2694,Bowne Playground,11355.0,False,True
2695,Glen Oaks Oval,11004.0,False,True
2696,Glen Oaks Oval,11004.0,True,True
2697,Glen Oaks Oval,11004.0,False,True
2698,Arverne Playground,11692.0,True,True
2699,Arverne Playground,11692.0,False,True
2700,Fresh Meadows Playground,11365.0,False,True
2701,Tall Oak Playground,11364.0,False,True
2702,Playground Eighty LXXX,11004.0,False,True
2703,Playground Eighty LXXX,11004.0,False,True
2704,Playground Eighty LXXX,11004.0,False,True
2705,Annadale Playground,11375.0,False,True
2706,Vleigh Playground,11367.0,True,True
2707,Van Alst Playground,11102.0,False,True
2708,Van Alst Playground,11102.0,False,True
2709,Bellaire Playground,11427.0,False,True
2710,Bellaire Playground,11427.0,False,True
2711,Bland Playground,11354.0,True,True
2712,Castlewood Playground,11426.0,False,True
2713,Castlewood Playground,11426.0,False,True
2714,Pomonok Playground,11367.0,False,True
2715,Pomonok Playground,11367.0,False,True
2716,Pomonok Playground,11367.0,False,True
2717,Locust Manor Playground,11413.0,False,True
2718,Locust Manor Playground,11413.0,False,True
2719,Woodtree Playground,11105.0,False,True
2720,Woodtree Playground,11105.0,True,True
2721,Woodtree Playground,11105.0,False,True
2722,Ravenswood Playground,11106.0,True,True
2723,Ravenswood Playground,11106.0,True,True
2724,Playground Twenty One,11357.0,True,True
2725,Russell Sage Playground,11375.0,False,True
2726,Russell Sage Playground,11375.0,False,True
2727,Judge Moses Weinstein Playground,11367.0,True,True
2728,Judge Moses Weinstein Playground,11367.0,False,True
2729,Maurice A FitzGerald Playground,11416.0,False,True
2730,Maurice A FitzGerald Playground,11416.0,False,True
2731,Admiral Playground,11363.0,False,True
2732,Admiral Playground,11363.0,False,True
2733,Cambria Playground,11411.0,False,True
2734,Cambria Playground,11411.0,False,True
2735,Cambria Playground,11411.0,False,True
2736,Cambria Playground,11411.0,False,True
2737,Cambria Playground,11411.0,False,True
2738,Torsney Playground,11104.0,False,True
2739,Torsney Playground,11104.0,False,True
2740,Torsney Playground,11104.0,False,True
2741,Torsney Playground,11104.0,False,True
2742,Torsney Playground,11104.0,False,True
2743,Sherry Dog Run,11377.0,False,True
2744,Crosson Green,11377.0,False,True
2745,Crosson Park,11377.0,False,True
2746,Electric Playground,11365.0,False,True
2748,Electric Playground,11365.0,False,True
2749,Electric Playground,11365.0,False,True
2750,Whitestone Playground,11357.0,False,True
2751,Whitestone Playground,11357.0,False,True
2752,Emerald Playground,11365.0,False,True
2753,Emerald Playground,11365.0,False,True
2754,Emerald Playground,11365.0,False,True
2755,Redfern Playground,11691.0,False,True
2756,Redfern Playground,11691.0,True,True
2757,Redfern Playground,11691.0,False,True
2758,Challenge Playground,11362.0,False,True
2759,Challenge Playground,11362.0,False,True
2760,Challenge Playground,11362.0,False,True
2761,Colden Playground,11354.0,False,True
2762,Colden Playground,11354.0,False,True
2763,Willow Lake Playground,11375.0,False,True
2764,Telephone Playground,11364.0,False,True
2765,Telephone Playground,11364.0,False,True
2766,Peters Field,11423.0,True,True
2767,Peters Field,11423.0,False,True
2768,Peters Field,11423.0,True,True
2769,Hillside Playground,11004.0,False,True
2770,Hillside Playground,11004.0,False,True
2771,Grassmere Playground,11691.0,False,True
2772,Grassmere Playground,11691.0,False,True
2773,Playground Seventy Five,11366.0,False,True
2774,Alley Park,11364.0,False,True
2775,Alley Park,11364.0,False,True
2776,Alley Park,11364.0,False,True
2777,Barrier Playground,11375.0,False,True
2778,Real Good Playground,11374.0,False,True
2779,Real Good Playground,11374.0,False,True
2780,Turtle Playground,11367.0,False,True
2781,Detective William T. Gunn Playground,11426.0,False,True
2782,Detective William T. Gunn Playground,11427.0,False,True
2783,Haggerty Park,11423.0,False,True
2784,Haggerty Park,11423.0,False,True
2785,Whitefish Triangle,11378.0,True,True
2786,Crowley Playground,11373.0,False,True
2787,Frontera Park,11378.0,False,True
2788,Frontera Park,11378.0,False,True
2789,Hoffman Park,11373.0,False,True
2790,Hoffman Park,11373.0,False,True
2791,Hoffman Park,11373.0,False,True
2792,Playground Ninety,11369.0,False,True
2793,Northern Playground,11372.0,False,True
2794,Northern Playground,11372.0,False,True
2795,Northern Playground,11372.0,False,True
2796,Marie Curie Playground,11361.0,False,True
2797,Marie Curie Playground,11361.0,False,True
2798,Marie Curie Playground,11361.0,True,True
2799,Marie Curie Playground,11361.0,False,True
2800,Louis C. Moser Playground,11370.0,False,True
2801,Hammel Playground,11693.0,False,True
2802,Hammel Playground,11693.0,False,True
2803,Louis Pasteur Park,11362.0,False,True
2804,Louis Pasteur Park,11362.0,False,True
2805,Louis Pasteur Park,11362.0,False,True
2806,Louis Pasteur Park,11362.0,False,True
2807,Freedom Square Playground,11367.0,False,True
2808,East Elmhurst Playground,11369.0,False,True
2809,East Elmhurst Playground,11369.0,False,True
2810,East Elmhurst Playground,11369.0,False,True
2812,Willets Point Playground,11357.0,False,True
2813,Willets Point Playground,11357.0,False,True
2814,Playground Sixty Two LXII,11375.0,False,True
2815,Playground Sixty Two LXII,11375.0,False,True
2816,Ampere Playground,11416.0,False,True
2817,Francis Lewis Playground,11361.0,False,True
2818,Francis Lewis Playground,11361.0,False,True
2819,Cardozo Playground,11692.0,False,True
2820,Cardozo Playground,11692.0,False,True
2821,Ditmars Playground,11105.0,False,True
2822,Ditmars Playground,11105.0,False,True
2823,Centreville Playground,11417.0,False,True
2824,Centreville Playground,11417.0,False,True
2825,Bayside Fields,11360.0,False,True
2826,Bayside Fields,11360.0,False,True
2827,Linnaeus Park,11364.0,False,True
2828,Bayside Playground,11694.0,False,True
2829,Clintonville Playground,11357.0,False,True
2830,Clintonville Playground,11357.0,True,True
2831,Joseph Austin Playground,11432.0,False,True
2832,Joseph Austin Playground,11432.0,False,True
2833,Joseph Austin Playground,11432.0,False,True
2834,Joseph Austin Playground,11432.0,False,True
2835,Idlewild Park,11413.0,False,True
2836,Idlewild Park,11413.0,True,True
2837,Idlewild Park,11413.0,True,True
2838,LaGuardia Landing Lights,11370.0,False,True
2839,LaGuardia Landing Lights,11370.0,False,True
2840,Conch Playground,11691.0,False,True
2841,Conch Playground,11691.0,False,True
2842,Montbellier Park,11413.0,False,True
2843,Montbellier Park,11413.0,False,True
2844,Montbellier Park,11413.0,False,True
2845,Montbellier Park,11413.0,False,True
2846,Auburndale Playground,11358.0,False,True
2847,Auburndale Playground,11358.0,False,True
2848,Rosemary's Playground,11385.0,False,True
2849,Rosemary's Playground,11385.0,False,True
2850,Bay Terrace Playground,11360.0,False,True
2851,Oakland Gardens,11364.0,False,True
2852,Oakland Gardens,11364.0,True,True
2853,Lost Battalion Hall Recreation Center,11374.0,False,True
2854,Lost Battalion Hall Recreation Center,11374.0,False,False
2855,Lost Battalion Hall Recreation Center,11374.0,False,False
2856,Lost Battalion Hall Recreation Center,11374.0,False,False
2857,Lost Battalion Hall Recreation Center,11374.0,False,False
2858,Lost Battalion Hall Recreation Center,11374.0,False,False
2859,Lost Battalion Hall Recreation Center,11374.0,False,False
2860,Lost Battalion Hall Recreation Center,11374.0,False,False
2861,Latimer Playground,11433.0,True,True
2862,Latimer Playground,11433.0,False,True
2863,Beach Channel Playground,11693.0,False,True
2864,East Springfield Playground,11411.0,False,True
2865,East Springfield Playground,11411.0,False,True
2866,Hollis Playground,11412.0,False,True
2867,Lanett Playground,11691.0,False,True
2868,Harold Schneiderman Playground,11414.0,True,True
2869,Harold Schneiderman Playground,11414.0,True,True
2870,Harold Schneiderman Playground,11414.0,False,True
2871,Hinton Park,11368.0,False,True
2872,Hinton Park,11368.0,False,True
2873,Hinton Park,11368.0,False,True
2874,Rochdale Park,11434.0,False,True
2875,Rochdale Park,11434.0,False,True
2876,Rochdale Park,11434.0,False,True
2877,Rochdale Park,11434.0,False,True
2878,Rochdale Park,11434.0,False,True
2879,Rochdale Park,11434.0,True,True
2880,Rochdale Park,11434.0,False,True
2881,Rochdale Park,11434.0,False,False
2882,Rochdale Park,11434.0,False,False
2883,Rocket Playground,11417.0,False,True
2884,Rocket Playground,11417.0,False,True
2885,Louis Armstrong Playground,11368.0,False,True
2886,Hart Playground,11354.0,False,True
2887,Walter Ward Playground,11414.0,False,True
2888,Walter Ward Playground,11414.0,False,True
2889,Seaside Playground,11694.0,False,True
2890,Seaside Playground,11694.0,False,True
2891,Seaside Playground,11694.0,False,True
2892,Reiff Playground,11378.0,False,True
2893,Reiff Playground,11378.0,False,True
2894,Reiff Playground,11378.0,False,True
2895,Yellowstone Park,11375.0,False,True
2896,Yellowstone Park,11375.0,False,True
2897,Yellowstone Park,11375.0,False,True
2898,North Rochdale Playground,11434.0,False,True
2899,South Rochdale Playground,11434.0,False,True
2900,South Rochdale Playground,11434.0,False,True
2901,Horace Harding Playground,11374.0,False,True
2902,Horace Harding Playground,11374.0,False,True
2903,Horace Harding Playground,11374.0,False,True
2904,Spirit Playground,11106.0,False,True
2905,Spirit Playground,11106.0,False,True
2906,Sunrise Playground,11422.0,False,True
2907,Long Island Mews,11373.0,False,True
2908,Athens Square,11102.0,False,True
2909,Athens Square,11102.0,False,True
2910,Murray Hill Playground,11355.0,False,True
2911,Fisher Pool,11369.0,False,False
2912,Fisher Pool,11369.0,False,False
2913,Fisher Pool,11369.0,False,False
2914,Almeda Playground,11692.0,False,True
2915,Almeda Playground,11692.0,False,True
2916,Sean's Place,11103.0,False,True
2917,Frank Golden Park,11356.0,False,True
2918,Sorrentino Recreation Center,11691.0,False,False
2919,Sorrentino Recreation Center,11691.0,False,False
2920,Roy Wilkins Recreation Center,11434.0,True,True
2921,Roy Wilkins Recreation Center,11434.0,True,True
2922,Roy Wilkins Recreation Center,11434.0,True,True
2923,Roy Wilkins Recreation Center,11434.0,False,True
2924,Roy Wilkins Recreation Center,11434.0,False,True
2925,Roy Wilkins Recreation Center,11434.0,True,True
2926,Roy Wilkins Recreation Center,11434.0,False,True
2927,Roy Wilkins Recreation Center,11434.0,False,True
2928,Roy Wilkins Recreation Center,11434.0,False,False
2929,Roy Wilkins Recreation Center,11434.0,False,False
2930,Roy Wilkins Recreation Center,11434.0,False,False
2931,Corona Golf Playground,11368.0,False,True
2932,Corona Golf Playground,11368.0,True,True
2934,Rockaway Garage,11692.0,False,False
2935,Rockaway Garage,11692.0,False,False
2936,Gene Gray Playground,11693.0,False,True
2937,College Point Park,11356.0,False,True
2938,College Point Park,11356.0,False,True
2939,Fort Totten Park,11359.0,False,True
2940,Fort Totten Park,11359.0,False,True
2941,Fort Totten Park,11359.0,True,True
2942,Fort Totten Park,11359.0,False,False
2943,Fort Totten Park,11359.0,False,False
2944,Fort Totten Park,11359.0,False,False
2945,Fort Totten Park,11359.0,False,False
2946,Fort Totten Park,11359.0,False,False
2947,Fort Totten Park,11359.0,False,False
2948,Fort Totten Park,11359.0,False,False
2949,Fort Totten Park,11359.0,False,False
2950,Fort Totten Park,11359.0,False,False
2951,Broad Channel Park,11693.0,False,True
2952,Broad Channel Park,11693.0,False,True
2953,Broad Channel Park,11693.0,False,True
2954,Socrates Sculpture Park,11106.0,True,True
2955,Broad Channel American Park,11693.0,False,True
2956,Louis Armstrong Community Center,11368.0,False,False
2957,Louis Armstrong Community Center,11368.0,False,False
2958,Louis Armstrong Community Center,11368.0,False,False
2959,A.R.R.O.W. REC CENTER,11106.0,False,True
2960,A.R.R.O.W. REC CENTER,11106.0,False,False
2961,Hunter's Point South Park,11101.0,False,True
2963,Hunter's Point South Park,11101.0,False,True
2964,Hunter's Point South Park,11101.0,False,True
2965,Hunter's Point South Park,11101.0,False,True
2966,Hunter's Point South Park,11101.0,False,True
2967,Hunter's Point South Park,11101.0,False,True
2968,Hunter's Point South Park,11101.0,False,True
2969,Hunter's Point South Park,11101.0,False,True
2970,Hunter's Point South Park,11101.0,False,True
2971,Simeone Park,11368.0,False,True
2972,Simeone Park,11368.0,False,True
2973,College Point Fields,11354.0,False,True
2974,College Point Fields,11354.0,False,True
2975,College Point Fields,11354.0,False,True
2976,College Point Fields,11354.0,True,True
2977,College Point Fields,11354.0,True,True
2978,College Point Fields,11354.0,False,True
2979,College Point Fields,11354.0,False,True
2980,College Point Fields,11354.0,True,True
2981,Two Coves Community Garden,11102.0,False,True
2982,Elmhurst Park,11373.0,False,True
2983,Elmhurst Park,11373.0,False,True
2984,Elmhurst Park,11373.0,False,True
2985,Gwirtzman Triangle,11694.0,False,True
2986,Ian Maclennan Garden,11375.0,False,True
2987,Barrett Triangle,10301.0,False,True
2988,Clove Lakes Park,10301.0,False,False
2989,Clove Lakes Park,10301.0,False,True
2990,Clove Lakes Park,10301.0,False,True
2991,Clove Lakes Park,10301.0,False,True
2992,Clove Lakes Park,10301.0,False,True
2993,Clove Lakes Park,10301.0,False,True
2994,Clove Lakes Park,10301.0,False,True
2995,Clove Lakes Park,10301.0,False,True
2996,Clove Lakes Park,10301.0,False,True
2997,Clove Lakes Park,10301.0,False,True
2998,Clove Lakes Park,10301.0,False,False
2999,Clove Lakes Park,10301.0,False,False
3000,Clove Lakes Park,10301.0,False,False
3001,Clove Lakes Park,10301.0,False,False
3002,Clove Lakes Park,10301.0,False,False
3003,Conference House Park,10307.0,False,True
3004,Conference House Park,10307.0,False,False
3005,Conference House Park,10307.0,False,False
3006,Conference House Park,10307.0,False,False
3007,Conference House Park,10307.0,False,False
3008,Conference House Park,10307.0,False,False
3009,Faber Pool and Park,10302.0,False,True
3010,Faber Pool and Park,10302.0,False,True
3011,Faber Pool and Park,10302.0,False,True
3012,Faber Pool and Park,10302.0,False,True
3013,Faber Pool and Park,10302.0,False,False
3014,Hero Park,10301.0,True,True
3015,White Park,10305.0,False,True
3016,Walker Park,10310.0,False,True
3017,Walker Park,10310.0,False,True
3019,Walker Park,10310.0,True,True
3020,Walker Park,10310.0,True,False
3021,Walker Park,10310.0,False,False
3022,Great Kills Park,10306.0,False,True
3023,Freshkills Park,10312.0,False,True
3024,Freshkills Park,10312.0,False,True
3025,Freshkills Park,10312.0,False,True
3026,Freshkills Park,10312.0,False,True
3027,Freshkills Park,10314.0,False,False
3028,Freshkills Park,10314.0,False,False
3029,Freshkills Park,10314.0,False,True
3030,Veterans Park,10302.0,False,True
3031,Silver Lake Park,10301.0,False,True
3032,Silver Lake Park,10301.0,False,True
3033,Silver Lake Park,10301.0,False,True
3034,Silver Lake Park,10301.0,False,True
3035,Silver Lake Park,10301.0,False,True
3036,Silver Lake Park,10301.0,False,True
3037,Silver Lake Park,10301.0,False,True
3038,Silver Lake Park,10301.0,True,True
3039,Silver Lake Park,10301.0,False,True
3040,Silver Lake Park,10301.0,False,True
3041,Silver Lake Park,10301.0,False,True
3042,Silver Lake Park,10301.0,False,False
3043,Silver Lake Park,10301.0,True,False
3044,Silver Lake Park,10301.0,True,False
3045,Tompkinsville Park,10301.0,True,True
3047,Mahoney Playground,10301.0,True,True
3048,Mahoney Playground,10301.0,False,True
3049,Gerard P. Dugan Playground,10306.0,False,True
3050,Gerard P. Dugan Playground,10306.0,False,True
3051,Gerard P. Dugan Playground,10306.0,False,True
3052,Aesop Park,10309.0,False,True
3053,Tappen Park,10304.0,False,True
3054,Tappen Park,10304.0,False,True
3055,Tappen Park,10304.0,False,True
3056,Tappen Park,10304.0,False,True
3057,Westerleigh Park,10314.0,False,True
3058,Willowbrook Park,10314.0,False,True
3059,Willowbrook Park,10314.0,False,True
3060,Willowbrook Park,10314.0,False,True
3061,Willowbrook Park,10314.0,False,True
3062,Willowbrook Park,10314.0,False,True
3063,Willowbrook Park,10314.0,True,True
3064,Willowbrook Park,10314.0,False,True
3065,Wolfe's Pond Park,10312.0,False,True
3066,Wolfe's Pond Park,10312.0,False,True
3067,Wolfe's Pond Park,10309.0,True,True
3068,Wolfe's Pond Park,10309.0,False,True
3069,Wolfe's Pond Park,10312.0,False,True
3070,Wolfe's Pond Park,10309.0,True,False
3071,Wolfe's Pond Park,10309.0,False,False
3072,Austin J. McDonald Playground,10310.0,False,True
3073,Austin J. McDonald Playground,10310.0,False,True
3074,De Matti Park,10305.0,False,True
3075,De Matti Park,10305.0,False,True
3076,Mariners Harbor Playground,10303.0,False,True
3077,Liotti Ikefugi Playground,10301.0,True,True
3078,Midland Field,10306.0,False,True
3079,Midland Field,10306.0,False,True
3080,Midland Field,10306.0,False,True
3081,Midland Field,10306.0,False,True
3082,Midland Field,10306.0,False,True
3083,Midland Field,10306.0,False,False
3084,Midland Field,10306.0,False,False
3085,Midland Playground,10306.0,True,True
3086,Midland Playground,10306.0,False,True
3087,Kaltenmeier Playground,10305.0,False,True
3088,Lyons Pool,10301.0,False,True
3089,Lyons Pool,10301.0,True,True
3090,Lyons Pool,10301.0,True,True
3091,Lyons Pool,10301.0,True,False
3092,Lyons Pool,10301.0,True,False
3093,Lyons Pool,10301.0,True,False
3094,Lyons Pool,10301.0,True,False
3095,Lyons Pool,10301.0,False,False
3096,Lyons Pool,10301.0,True,False
3097,Schmul Park,10314.0,False,True
3098,Schmul Park,10314.0,False,True
3099,Schmul Park,10314.0,False,True
3100,Schmul Park,10314.0,False,True
3101,Franklin D. Roosevelt Boardwalk and Beach,10305.0,False,True
3102,Franklin D. Roosevelt Boardwalk and Beach,10305.0,False,True
3103,Franklin D. Roosevelt Boardwalk and Beach,10305.0,False,True
3104,Franklin D. Roosevelt Boardwalk and Beach,10305.0,False,True
3105,Slattery Playground,10458.0,False,True
3106,Franklin D. Roosevelt Boardwalk and Beach,10305.0,False,True
3107,Franklin D. Roosevelt Boardwalk and Beach,10305.0,False,True
3108,Franklin D. Roosevelt Boardwalk and Beach,10305.0,False,True
3109,Franklin D. Roosevelt Boardwalk and Beach,10305.0,False,True
3110,Franklin D. Roosevelt Boardwalk and Beach,10305.0,False,True
3111,Franklin D. Roosevelt Boardwalk and Beach,10305.0,True,True
3112,Franklin D. Roosevelt Boardwalk and Beach,10305.0,False,True
3113,Franklin D. Roosevelt Boardwalk and Beach,10305.0,False,True
3114,Franklin D. Roosevelt Boardwalk and Beach,10305.0,True,True
3115,Franklin D. Roosevelt Boardwalk and Beach,10305.0,False,True
3116,Franklin D. Roosevelt Boardwalk and Beach,10305.0,False,True
3117,Franklin D. Roosevelt Boardwalk and Beach,10305.0,False,True
3118,Franklin D. Roosevelt Boardwalk and Beach,10305.0,False,True
3119,Franklin D. Roosevelt Boardwalk and Beach,10305.0,False,True
3120,Franklin D. Roosevelt Boardwalk and Beach,10305.0,False,True
3121,Franklin D. Roosevelt Boardwalk and Beach,10305.0,True,True
3122,Franklin D. Roosevelt Boardwalk and Beach,10305.0,False,True
3123,Franklin D. Roosevelt Boardwalk and Beach,10305.0,False,True
3124,Franklin D. Roosevelt Boardwalk and Beach,10305.0,False,True
3125,Franklin D. Roosevelt Boardwalk and Beach,10305.0,False,True
3126,Franklin D. Roosevelt Boardwalk and Beach,10305.0,False,True
3127,Franklin D. Roosevelt Boardwalk and Beach,10305.0,False,True
3128,Franklin D. Roosevelt Boardwalk and Beach,10305.0,False,True
3129,Franklin D. Roosevelt Boardwalk and Beach,10305.0,False,True
3130,Franklin D. Roosevelt Boardwalk and Beach,10305.0,True,True
3131,Franklin D. Roosevelt Boardwalk and Beach,10305.0,False,True
3132,Franklin D. Roosevelt Boardwalk and Beach,10305.0,True,True
3133,Franklin D. Roosevelt Boardwalk and Beach,10305.0,False,True
3134,Franklin D. Roosevelt Boardwalk and Beach,10305.0,True,True
3135,Franklin D. Roosevelt Boardwalk and Beach,10305.0,False,True
3136,Franklin D. Roosevelt Boardwalk and Beach,,False,True
3137,Franklin D. Roosevelt Boardwalk and Beach,,False,True
3138,Franklin D. Roosevelt Boardwalk and Beach,10305.0,False,True
3139,Franklin D. Roosevelt Boardwalk and Beach,10305.0,True,True
3140,Franklin D. Roosevelt Boardwalk and Beach,10305.0,False,False
3141,Willowbrook Parkway,10314.0,False,False
3142,Von Briesen Park,10305.0,False,True
3143,Stapleton Playground,10304.0,False,True
3144,Stapleton Playground,10304.0,False,True
3145,Stapleton Playground,10304.0,False,True
3146,Stapleton Playground,10304.0,False,True
3147,Arrochar Playground,10305.0,False,True
3148,Old Town Playground,10305.0,False,True
3149,Old Town Playground,10305.0,False,True
3150,Old Town Playground,10305.0,False,True
3151,Old Town Playground,10305.0,False,False
3152,Old Town Playground,10305.0,False,False
3153,Christopher J. Igneri Playground,10314.0,True,True
3154,Richmond Parkway,10309.0,False,True
3155,North Shore Esplanade,10301.0,False,True
3156,Gen. Douglas MacArthur Park,10304.0,False,True
3157,Gen. Douglas MacArthur Park,10304.0,False,True
3158,Gen. Douglas MacArthur Park,10304.0,False,True
3159,Gen. Douglas MacArthur Park,10304.0,False,True
3160,Terrace Playground,10301.0,False,True
3161,Terrace Playground,10301.0,False,True
3162,Terrace Playground,10301.0,False,True
3163,Great Kills Veterans Playground,10308.0,False,True
3164,Great Kills Veterans Playground,10308.0,False,True
3165,Clawson Playground,10306.0,False,True
3166,Naples Playground,10304.0,False,True
3167,Father Macris Park,10314.0,False,True
3168,Markham Playground,10302.0,False,True
3169,Markham Playground,10302.0,False,True
3170,Markham Playground,10302.0,False,True
3171,Markham Playground,10302.0,True,True
3172,Markham Playground,10302.0,False,True
3173,Northerleigh Park,10302.0,False,True
3174,Lemon Creek Park,10309.0,False,True
3175,Annadale Green,10312.0,False,True
3176,E.M.T. Christopher J. Prescott Playground,10312.0,False,True
3177,Davis Playground,10301.0,False,True
3178,Davis Playground,10301.0,False,True
3179,Davis Playground,10301.0,False,True
3180,Dongan Playground,10305.0,False,True
3181,High Rock Park,10306.0,False,False
3182,High Rock Park,10306.0,False,False
3183,High Rock Park,10306.0,False,False
3184,High Rock Park,10314.0,False,False
3185,High Rock Park,10306.0,False,False
3186,High Rock Park,10306.0,False,False
3188,High Rock Park,10306.0,False,False
3189,Greencroft Playground,10308.0,True,True
3190,Greencroft Playground,10308.0,False,True
3191,Lieutenant John H. Martinson Playground,10312.0,False,True
3192,Lieutenant John H. Martinson Playground,10312.0,True,True
3193,Lieutenant John H. Martinson Playground,10312.0,False,True
3194,Prall Playground,10310.0,False,True
3195,Prall Playground,10310.0,True,True
3196,Prall Playground,10310.0,False,True
3197,Bloomingdale Park,10309.0,False,True
3198,Bloomingdale Park,10309.0,False,True
3199,Bloomingdale Park,10309.0,False,True
3200,Bloomingdale Park,10309.0,False,True
3201,Bloomingdale Park,10309.0,False,True
3202,Bloomingdale Park,10309.0,False,True
3203,Bloomingdale Park,10309.0,False,True
3204,Bloomingdale Park,10309.0,False,True
3205,Bloomingdale Park,10309.0,False,True
3206,CPL. Thompson Park,10310.0,False,True
3207,CPL. Thompson Park,10310.0,False,True
3208,CPL. Thompson Park,10310.0,True,False
3209,CPL. Thompson Park,10310.0,False,False
3210,CPL. Thompson Park,10310.0,True,False
3211,Tottenville Pool,10307.0,False,False
3212,Tottenville Pool,10307.0,False,False
3213,Tottenville Pool,10307.0,False,False
3214,Tottenville Pool,10307.0,False,False
3215,Tottenville Pool,10307.0,False,False
3217,Lt. Lia Playground,10301.0,False,True
3218,Jennifer's Playground,10314.0,True,True
3219,Jennifer's Playground,10314.0,False,True
3220,Jennifer's Playground,10314.0,False,True
3221,Jennifer's Playground,10314.0,False,True
3222,Jennifer's Playground,10314.0,True,False
3223,Alice Austen Park,10305.0,False,False
3224,Alice Austen Park,10305.0,False,False
3225,Blue Heron Park,10312.0,False,False
3226,Blue Heron Park,10312.0,False,False
3227,Skyline Playground,10301.0,False,True
3228,Lopez Playground,10304.0,False,True
3229,Lopez Playground,10304.0,True,True
3230,Blood Root Valley,10314.0,False,False
3231,Blood Root Valley,10314.0,False,False
3232,Blood Root Valley,10314.0,False,False
3233,Blood Root Valley,10314.0,False,False
3234,Blood Root Valley,10314.0,True,False
3235,Seaside Wildlife Nature Park,10308.0,False,True
3236,Ocean Breeze Park,10305.0,False,False
3237,Ocean Breeze Park,10305.0,False,False
3238,Ocean Breeze Park,10305.0,False,False
3239,Ocean Breeze Park,10305.0,False,False
